SXC - SunCoke Energy,SXC/suncoke-energy
EVN - Eaton Vance Municipal Income Trust,EVN/eaton-vance-municipal-income-trust
PRPC - CC Neuberger Principal Holdings III,PRPC/cc-neuberger-principal-holdings-iii
AKYA - Akoya Biosciences,AKYA/akoya-biosciences
TPIC - TPI Composites,TPIC/tpi-composites
HEPS - D-MARKET Electronic Services & Trading,HEPS/d-market-electronic-services-trading
EBTC - Enterprise Bancorp Inc,EBTC/enterprise-bancorp-inc
VEC - Vectrus,VEC/vectrus
HBT - HBT Financial,HBT/hbt-financial
TROO - TROOPS,TROO/troops
HAAC - Health Assurance Acquisition,HAAC/health-assurance-acquisition
MCA - BlackRock MuniYield California Quality Fund,MCA/blackrock-muniyield-california-quality-fund
HVT.A - Haverty Furniture,HVT.A/haverty-furniture
TMDX - TransMedics,TMDX/transmedics
FRPH - FRP Holdings,FRPH/frp-holdings
GTH - Genetron Holdings,GTH/genetron-holdings
FOSL - Fossil,FOSL/fossil
NYXH - Nyxoah SA,NYXH/nyxoah-sa
UFPT - UFP Technologies,UFPT/ufp-technologies
SRI - Stoneridge,SRI/stoneridge
UEIC - Universal Electronics,UEIC/universal-electronics
RYTM - Rhythm Pharmaceuticals,RYTM/rhythm-pharmaceuticals
OGI - Organigram Holdings,OGI/organigram-holdings
OCUL - Ocular Therapeutix,OCUL/ocular-therapeutix
LXFR - Luxfer Holdings,LXFR/luxfer-holdings
RWAY - Runway Growth Finance,RWAY/runway-growth-finance
VERA - Vera Therapeutics,VERA/vera-therapeutics
PETS - PetMed Express,PETS/petmed-express
ACET - Adicet Bio,ACET/adicet-bio
RENT - Rent The Runway,RENT/rent-the-runway
UXIN - Uxin,UXIN/uxin
ANIK - Anika Therapeutics,ANIK/anika-therapeutics
RDVT - Red Violet,RDVT/red-violet
LEO - BNY Mellon Strategic Municipals,LEO/bny-mellon-strategic-municipals
ABUS - Arbutus Biopharma,ABUS/arbutus-biopharma
UVE - UNIVERSAL INSURANCE HOLDINGS INC,UVE/universal-insurance-holdings-inc
SPWH - Sportsman's Warehouse Holdings,SPWH/sportsmans-warehouse-holdings
ORMP - Oramed Pharmaceuticals,ORMP/oramed-pharmaceuticals
PV - Primavera Capital Acquisition,PV/primavera-capital-acquisition
MYPS - PLAYSTUDIOS,MYPS/playstudios
FMNB - Farmers National Banc,FMNB/farmers-national-banc
"BBDC - BARINGS BDC, INC","BBDC/barings-bdc,-inc"
AADI - Aadi Bioscience,AADI/aadi-bioscience
AMOT - Allied Motion Technologies,AMOT/allied-motion-technologies
BBSI - Barrett Business Services,BBSI/barrett-business-services
AMAL - Amalgamated Financial,AMAL/amalgamated-financial
PNT - POINT Biopharma Global,PNT/point-biopharma-global
LOCO - El Pollo Loco Holdings,LOCO/el-pollo-loco-holdings
MOD - Modine Manufacturing,MOD/modine-manufacturing
TBCP - Thunder Bridge Capital Partners III,TBCP/thunder-bridge-capital-partners-iii
WTBA - West Bancorporation,WTBA/west-bancorporation
HAYN - Haynes,HAYN/haynes
EBF - Ennis,EBF/ennis
FLIC - First Of Long Island,FLIC/first-of-long-island
BLZE - Backblaze,BLZE/backblaze
FMAC - FirstMark Horizon Acquisition,FMAC/firstmark-horizon-acquisition
MOTV - Motive Capital,MOTV/motive-capital
QIWI - QIWI,QIWI/qiwi
TCS - Container Store,TCS/container-store
MBAC - M3-Brigade Acquisition II,MBAC/m3-brigade-acquisition-ii
CO - China Cord Blood,CO/china-cord-blood
RMNI - Rimini Street,RMNI/rimini-street
ALGS - Aligos Therapeutics,ALGS/aligos-therapeutics
NKTX - Nkarta,NKTX/nkarta
AMTI - Applied Molecular Transport,AMTI/applied-molecular-transport
FSBC - Five Star Bancorp,FSBC/five-star-bancorp
LPG - Dorian LPG,LPG/dorian-lpg
MOFG - MidWestOne Financial,MOFG/midwestone-financial
RBB - RBB Bancorp,RBB/rbb-bancorp
EQD - Equity Distribution Acquisition,EQD/equity-distribution-acquisition
GTX - Garrett Motion,GTX/garrett-motion
HTBI - HomeTrust Bancshares,HTBI/hometrust-bancshares
XXII - 22nd Century,XXII/22nd-century
KPTI - Karyopharm Therapeutics,KPTI/karyopharm-therapeutics
VPG - Vishay Precision,VPG/vishay-precision
RMO - Romeo Power,RMO/romeo-power
VYGG - Vy Global Growth,VYGG/vy-global-growth
IBCP - Independent Bank,IBCP/independent-bank
PHVS - Pharvaris,PHVS/pharvaris
ALCC - AltC Acquisition,ALCC/altc-acquisition
MVBF - Mvb Financial,MVBF/mvb-financial
FINM - Marlin Technology,FINM/marlin-technology
FISI - Financial Institutions,FISI/financial-institutions
LL - Lumber Liquidators Holdings,LL/lumber-liquidators-holdings
SNRH - Senior Connect Acquisition I,SNRH/senior-connect-acquisition-i
HHLA - HH&L Acquisition,HHLA/hh-l-acquisition
TCVA - TCV Acquisition,TCVA/tcv-acquisition
AGAC - African Gold Acquisition,AGAC/african-gold-acquisition
ULH - Universal Logistics Holdings,ULH/universal-logistics-holdings
AVD - American Vanguard,AVD/american-vanguard
TRC - Tejon Ranch Co,TRC/tejon-ranch-co
RMT - ROYCE OTC MICRO,RMT/royce-otc-micro
TLYS - Tilly's,TLYS/tillys
ALRS - Alerus Financial,ALRS/alerus-financial
CTAQ - Carney Technology Acquisition II,CTAQ/carney-technology-acquisition-ii
DCRN - Decarbonization Plus Acquisition II,DCRN/decarbonization-plus-acquisition-ii
IMPX - AEA-Bridges Impact,IMPX/aea-bridges-impact
EPHY - Epiphany Technology Acquisition,EPHY/epiphany-technology-acquisition
DMTK - DermTech,DMTK/dermtech
STXB - Spirit Of Texas Bancshares,STXB/spirit-of-texas-bancshares
KORE - KOREs,KORE/kores
CCAP - Crescent Capital BDC,CCAP/crescent-capital-bdc
RSVR - Reservoir Media,RSVR/reservoir-media
SFST - Southern First Bancshares,SFST/southern-first-bancshares
PACX - Pioneer Merger,PACX/pioneer-merger
SPFI - South Plains Financial,SPFI/south-plains-financial
TARS - Tarsus Pharmaceuticals,TARS/tarsus-pharmaceuticals
OYST - OYSTER PT PHARM,OYST/oyster-pt-pharm
PMO - PUTNAM MUN OPPO,PMO/putnam-mun-oppo
OPFI - OppFi,OPFI/oppfi
SPRO - Spero Therapeutics,SPRO/spero-therapeutics
WSR - Whitestone REIT,WSR/whitestone-reit
PDOT - Peridot Acquisition II,PDOT/peridot-acquisition-ii
PLRX - Pliant Therapeutics,PLRX/pliant-therapeutics
VGII - Virgin Group Acquisition II,VGII/virgin-group-acquisition-ii
PRTH - Priority Technology Holdings,PRTH/priority-technology-holdings
XL - XL Fleet,XL/xl-fleet
PFLT - PennantPark Floating Rate Capital,PFLT/pennantpark-floating-rate-capital
DJCO - Daily Journal (S.C.),DJCO/daily-journal-sc
LAWS - Lawson Products,LAWS/lawson-products
MQY - BlackRock MuniYield Quality Fund,MQY/blackrock-muniyield-quality-fund
BWB - Bridgewater Bancshares,BWB/bridgewater-bancshares
BLBD - Blue Bird,BLBD/blue-bird
COOL - Corner Growth Acquisition,COOL/corner-growth-acquisition
NVGS - Navigator Holdings,NVGS/navigator-holdings
NSTC - Northern Star Investment III,NSTC/northern-star-investment-iii
FCAX - Fortress Capital Acquisition,FCAX/fortress-capital-acquisition
GRVY - GRAVITY,GRVY/gravity
NSTD - Northern Star Investment IV,NSTD/northern-star-investment-iv
AURA - Aura Biosciences,AURA/aura-biosciences
SPNE - SeaSpine Holdings,SPNE/seaspine-holdings
AAQC - Accelerate Acquisition,AAQC/accelerate-acquisition
MAXN - Maxeon Solar Technologies,MAXN/maxeon-solar-technologies
OOMA - Ooma,OOMA/ooma
TLGA - TLG Acquisition One,TLGA/tlg-acquisition-one
CASA - Casa Systems,CASA/casa-systems
OTMO - Otonomo Technologies,OTMO/otonomo-technologies
NMM - Navios Maritime Partners LP,NMM/navios-maritime-partners-lp
FNCH - Finch Therapeutics,FNCH/finch-therapeutics
ICPT - Intercept Pharmaceuticals,ICPT/intercept-pharmaceuticals
GOTU - Gaotu Techedu,GOTU/gaotu-techedu
MIRM - Mirum Pharmaceuticals,MIRM/mirum-pharmaceuticals
VERU - Veru,VERU/veru
CEPU - Central Puerto S.A,CEPU/central-puerto-sa
LVOX - LiveVox Holdings,LVOX/livevox-holdings
WBX - Wallbox,WBX/wallbox
EVER - EverQuote,EVER/everquote
DXPE - DXP Enterprises,DXPE/dxp-enterprises
XOS - Xos,XOS/xos
ABST - Absolute Software,ABST/absolute-software
ATOM - Atomera,ATOM/atomera
THRX - Theseus Pharmaceuticals,THRX/theseus-pharmaceuticals
RAAS - Cloopen,RAAS/cloopen
IKNA - Ikena Oncology,IKNA/ikena-oncology
HLX - Helix Energy Solutions,HLX/helix-energy-solutions
SPIR - Spire Global,SPIR/spire-global
MUJ - BlackRock MuniHoldings New Jersey Quality Fund,MUJ/blackrock-muniholdings-new-jersey-quality-fund
CANG - Cango,CANG/cango
AVDL - Avadel Pharmaceuticals,AVDL/avadel-pharmaceuticals
HQL - Tekla Life Sciences Investors,HQL/tekla-life-sciences-investors
TCDA - Tricida,TCDA/tricida
LLNW - Limelight Networks,LLNW/limelight-networks
NAAC - North Atlantic Acquisition,NAAC/north-atlantic-acquisition
DIBS - 1stdibs,DIBS/1stdibs
PDS - Precision Drilling,PDS/precision-drilling
CSTR - Capstar Financial,CSTR/capstar-financial
KTF - DWS Municipal Income Trust,KTF/dws-municipal-income-trust
INBK - First Internet Bancorp,INBK/first-internet-bancorp
ATHA - Athira Pharma,ATHA/athira-pharma
TRIN - Trinity Capital,TRIN/trinity-capital
"BBCP - CONCRETE PUMPING HOLDINGS, INC","BBCP/concrete-pumping-holdings,-inc"
WTI - W&T Offshore,WTI/w-t-offshore
PNNT - PennantPark Investment,PNNT/pennantpark-investment
ALTG - Alta Equipment Group,ALTG/alta-equipment-group
DTIL - Precision BioSciences,DTIL/precision-biosciences
SMBC - Southern Missouri Bancorp,SMBC/southern-missouri-bancorp
MRSN - Mersana Therapeutics,MRSN/mersana-therapeutics
RADA - Rada Electronics Industries,RADA/rada-electronics-industries
TIPT - Tiptree Financial,TIPT/tiptree-financial
WLDN - Willdan,WLDN/willdan
RIGL - Rigel Pharmaceuticals,RIGL/rigel-pharmaceuticals
KLTR - Kaltura,KLTR/kaltura
SMBK - SmartFinancial,SMBK/smartfinancial
LHC - Leo Holdings II,LHC/leo-holdings-ii
ZEV - Lightning EMotors,ZEV/lightning-emotors
ALBO - Albireo Pharma,ALBO/albireo-pharma
"VIST - Vista Oil & Gas, S.A.B De C.V","VIST/vista-oil-gas,-sab-de-cv"
GNTY - Guaranty Bancshares,GNTY/guaranty-bancshares
AGCB - Altimeter Growth 2,AGCB/altimeter-growth-2
ECC - Eagle Point Credit,ECC/eagle-point-credit
BTCM - BIT Mining,BTCM/bit-mining
TACO - Del Taco Restaurants,TACO/del-taco-restaurants
ZVIA - Zevia PBC,ZVIA/zevia-pbc
CCBG - Capital City Bank Group,CCBG/capital-city-bank-group
DLTH - Duluth Holdings,DLTH/duluth-holdings
TSHA - Taysha Gene Therapies,TSHA/taysha-gene-therapies
PYR - PyroGenesis Canada,PYR/pyrogenesis-canada
CCNE - CNB Financial,CCNE/cnb-financial
MIGI - Mawson Infrastructure Group,MIGI/mawson-infrastructure-group
ZTR - Virtus Total Return Fund,ZTR/virtus-total-return-fund
VALU - Value Line,VALU/value-line
EMBK - Embark Technology,EMBK/embark-technology
MIY - BlackRock MuniYield Michigan Quality Fund,MIY/blackrock-muniyield-michigan-quality-fund
HIGA - H.I.G Acquisition,HIGA/hig-acquisition
RFI - Cohen & Steers Total Return Realty Fund,RFI/cohen-steers-total-return-realty-fund
ANNX - Annexon,ANNX/annexon
GTHX - G1 Therapeutics,GTHX/g1-therapeutics
MHN - BlackRock MuniHoldings New York Quality Fund,MHN/blackrock-muniholdings-new-york-quality-fund
SNII - Supernova Partners Acquisition II,SNII/supernova-partners-acquisition-ii
VOR - Vor Biopharma,VOR/vor-biopharma
DGICA - Donegal,DGICA/donegal
RPID - Rapid Micro Biosystems,RPID/rapid-micro-biosystems
BTAQ - Burgundy Technology Acquisition,BTAQ/burgundy-technology-acquisition
VRDN - Viridian Therapeutics,VRDN/viridian-therapeutics
MRNS - Marinus Pharmaceuticals,MRNS/marinus-pharmaceuticals
TIG - Trean Insurance,TIG/trean-insurance
VAQC - Vector Acquisition II,VAQC/vector-acquisition-ii
ARAY - Accuray,ARAY/accuray
PSTX - Poseida Therapeutics,PSTX/poseida-therapeutics
CVLG - Covenant Logistics,CVLG/covenant-logistics
TDW - Tidewater,TDW/tidewater
DZSI - DZS,DZSI/dzs
JOAN - JOANN,JOAN/joann
GIIX - Gores Holdings VIII,GIIX/gores-holdings-viii
PLSE - Pulse Biosciences,PLSE/pulse-biosciences
FDUS - Fidus Investment,FDUS/fidus-investment
KIND - Nextdoor Holdings,KIND/nextdoor-holdings
TMC - TMC The Metals Company,TMC/tmc-the-metals-company
CRIS - Curis,CRIS/curis
BGFV - Big 5 Sporting Goods,BGFV/big-5-sporting-goods
VEL - Velocity Financial,VEL/velocity-financial
IEA - Infrastructure And Energy Alternatives,IEA/infrastructure-and-energy-alternatives
ARTA - Artisan Acquisition,ARTA/artisan-acquisition
NOA - North American Construction Group,NOA/north-american-construction-group
PPT - Putnam Premier Income Trust,PPT/putnam-premier-income-trust
KNOP - KNOT Offshore Partners LP,KNOP/knot-offshore-partners-lp
SB - Safe Bulkers,SB/safe-bulkers
CPAR - Catalyst Partners Acquisition,CPAR/catalyst-partners-acquisition
ARTNA - Artesian Resources,ARTNA/artesian-resources
ICLK - IClick Interactive Asia Group,ICLK/iclick-interactive-asia-group
ACQR - Independence Holdings,ACQR/independence-holdings
APYX - Apyx Medical,APYX/apyx-medical
PMM - PUTNAM MANAGED,PMM/putnam-managed
CPSI - Computer Programs And Systems,CPSI/computer-programs-and-systems
AMPS - Altus Power,AMPS/altus-power
ATAX - America First Multifamily Investors,ATAX/america-first-multifamily-investors
"EYPT - EYEPOINT PHARMACEUTICALS, INC","EYPT/eyepoint-pharmaceuticals,-inc"
PSPC - Post Holdings Partnering,PSPC/post-holdings-partnering
HUDI - Huadi Group,HUDI/huadi-group
TWLV - Twelve Seas Investment II,TWLV/twelve-seas-investment-ii
NDLS - Noodles,NDLS/noodles
TPGY - TPG Pace Beneficial Finance,TPGY/tpg-pace-beneficial-finance
GRCL - Gracell Biotechnologies,GRCL/gracell-biotechnologies
VTIQ - VectoIQ Acquisition II,VTIQ/vectoiq-acquisition-ii
CPAA - Conyers Park III Acquisition,CPAA/conyers-park-iii-acquisition
GSQD - G Squared Ascend I,GSQD/g-squared-ascend-i
FMAO - Farmers & Merchants Bancorp,FMAO/farmers-merchants-bancorp
BRT - BRT Apartments,BRT/brt-apartments
MPX - Marine Products,MPX/marine-products
ICNC - Iconic Sports Acquisition,ICNC/iconic-sports-acquisition
NSR - Nomad Royalty,NSR/nomad-royalty
TWNT - Tailwind Two Acquisition,TWNT/tailwind-two-acquisition
ERES - East Resources Acquisition,ERES/east-resources-acquisition
GLBL - Cartesian Growth,GLBL/cartesian-growth
BCOV - Brightcove,BCOV/brightcove
UFI - Unifi,UFI/unifi
XLO - Xilio Therapeutics,XLO/xilio-therapeutics
CTT - CatchMark Timber Trust,CTT/catchmark-timber-trust
SLCR - Silver Crest Acquisition,SLCR/silver-crest-acquisition
LUXA - Lux Health Tech Acquisition,LUXA/lux-health-tech-acquisition
ALLT - Allot,ALLT/allot
HCIC - Hennessy Capital Investment V,HCIC/hennessy-capital-investment-v
AOMR - Angel Oak Mortgage,AOMR/angel-oak-mortgage
DGICB - Donegal,DGICB/donegal
GFX - Golden Falcon Acquisition,GFX/golden-falcon-acquisition
SLAC - Social Leverage Acquisition Corp I,SLAC/social-leverage-acquisition-corp-i
DGNU - Dragoneer Growth Opportunities III,DGNU/dragoneer-growth-opportunities-iii
HFFG - HF FOODS GROUP INC,HFFG/hf-foods-group-inc
ACII - Atlas Crest Investment II,ACII/atlas-crest-investment-ii
SPGS - Simon Property Group Acquisition Holdings,SPGS/simon-property-group-acquisition-holdings
TWNI - Tailwind Acquisition,TWNI/tailwind-acquisition
JCIC - Jack Creek Investment,JCIC/jack-creek-investment
ROSS - Ross Acquisition Corp II,ROSS/ross-acquisition-corp-ii
DHHC - DiamondHead Holdings,DHHC/diamondhead-holdings
ACRO - Acropolis Infrastructure Acquisition,ACRO/acropolis-infrastructure-acquisition
MACC - Mission Advancement,MACC/mission-advancement
OEPW - One Equity Partners Open Water I,OEPW/one-equity-partners-open-water-i
FMIV - Forum Merger IV,FMIV/forum-merger-iv
ZT - Zimmer Energy Transition Acquisition,ZT/zimmer-energy-transition-acquisition
CLSK - Cleanspark,CLSK/cleanspark
IMRX - Immuneering,IMRX/immuneering
FLMN - Falcon Minerals,FLMN/falcon-minerals
FACT - Freedom Acquisition I,FACT/freedom-acquisition-i
VRNA - Verona Pharma American Depositary Share,VRNA/verona-pharma-american-depositary-share
BSRR - Sierra Bancorp,BSRR/sierra-bancorp
BLFY - Blue Foundry Bancorp,BLFY/blue-foundry-bancorp
GATE - Marblegate Acquisition,GATE/marblegate-acquisition
TRTL - TortoiseEcofin Acquisition III,TRTL/tortoiseecofin-acquisition-iii
JNCE - Jounce Therapeutics,JNCE/jounce-therapeutics
OMER - Omeros,OMER/omeros
MIN - MFS Intermediate Income Trust,MIN/mfs-intermediate-income-trust
CFVI - CF Acquisition VI,CFVI/cf-acquisition-vi
MUX - McEwen Mining,MUX/mcewen-mining
SOL - Renesola,SOL/renesola
HCVI - Hennessy Capital Investment VI,HCVI/hennessy-capital-investment-vi
APEI - American Public Education,APEI/american-public-education
EOSE - Eos Energy Enterprises,EOSE/eos-energy-enterprises
ENPC - Executive Network Partnering,ENPC/executive-network-partnering
AMTX - Aemetis,AMTX/aemetis
NTP - Nam Tai Property,NTP/nam-tai-property
DSM - BNY Mellon Strategic Municipal Bond Fund,DSM/bny-mellon-strategic-municipal-bond-fund
LITT - Logistics Innovation Technologies,LITT/logistics-innovation-technologies
HBMD - Howard Bancorp,HBMD/howard-bancorp
TWND - Tailwind Acquisition,TWND/tailwind-acquisition
SENEA - Seneca Foods,SENEA/seneca-foods
FREE - Whole Earth Brands,FREE/whole-earth-brands
SHBI - Shore Bancshares Inc,SHBI/shore-bancshares-inc
SVFC - SVF Investment 3,SVFC/svf-investment-3
PRQR - ProQR Therapeutics,PRQR/proqr-therapeutics
EZPW - EZCORP,EZPW/ezcorp
AMNB - American National Bankshares,AMNB/american-national-bankshares
FLL - Full House Resorts,FLL/full-house-resorts
CZNC - Citizens & Northern Corp,CZNC/citizens-northern-corp
PCPC - Periphas Capital Partnering,PCPC/periphas-capital-partnering
SGU - Star Gas Partners,SGU/star-gas-partners
LVLU - Lulu's Fashion Lounge Holdings,LVLU/lulus-fashion-lounge-holdings
JWEL - Jowell Global,JWEL/jowell-global
ASA - ASA Gold And Precious Metals,ASA/asa-gold-and-precious-metals
VTGN - VistaGen Therapeutics,VTGN/vistagen-therapeutics
VIA - Via Renewables,VIA/via-renewables
KLR - Kaleyra,KLR/kaleyra
BYTS - BYTE Acquisition,BYTS/byte-acquisition
GILT - Gilat Satellite Networks,GILT/gilat-satellite-networks
FCUV - Focus Universal,FCUV/focus-universal
GBIO - Generation Bio,GBIO/generation-bio
ALPN - Alpine Immune Sciences,ALPN/alpine-immune-sciences
KOR - Corvus Gold,KOR/corvus-gold
STKS - ONE Group Hospitality,STKS/one-group-hospitality
FACA - Figure Acquisition I,FACA/figure-acquisition-i
CRD.A - Crawford,CRD.A/crawford
APPH - AppHarvest,APPH/appharvest
GERN - Geron,GERN/geron
CRD.B - Crawford,CRD.B/crawford
YTPG - TPG Pace Beneficial II,YTPG/tpg-pace-beneficial-ii
NRP - Natural Resource Partners LP,NRP/natural-resource-partners-lp
AKBA - Akebia Therapeutics,AKBA/akebia-therapeutics
CLAA - Colonnade Acquisition II,CLAA/colonnade-acquisition-ii
IPAX - Inflection Point Acquisition,IPAX/inflection-point-acquisition
IGIC - International General Insurance Holdings,IGIC/international-general-insurance-holdings
TG - Tredegar,TG/tredegar
CARE - Carter Bankshares,CARE/carter-bankshares
WPRT - Westport Fuel Systems,WPRT/westport-fuel-systems
PEO - Adams Natural Resources Fund,PEO/adams-natural-resources-fund
KURI - Babylon Holdings,KURI/babylon-holdings
KRT - Karat Packaging,KRT/karat-packaging
GAN - GAN,GAN/gan
RDW - Redwire,RDW/redwire
SLDP - Solid Power,SLDP/solid-power
NODK - NI Holdings,NODK/ni-holdings
FPI - Farmland Partners,FPI/farmland-partners
VLNS - Valens,VLNS/valens
FOUN - Founder SPAC,FOUN/founder-spac
NMG - Nouveau Monde Graphite,NMG/nouveau-monde-graphite
MUDS - Mudrick Capital Acquisition II,MUDS/mudrick-capital-acquisition-ii
GLAD - Gladstone Capital,GLAD/gladstone-capital
MMT - MFS Multimarket Income Trust,MMT/mfs-multimarket-income-trust
DCRD - Decarbonization Plus Acquisition IV,DCRD/decarbonization-plus-acquisition-iv
IDBA - IDEX Biometrics,IDBA/idex-biometrics
SELB - Selecta Biosciences,SELB/selecta-biosciences
RRBI - Red River Bancshares,RRBI/red-river-bancshares
CSTE - Caesarstone,CSTE/caesarstone
CYT - Cyteir Therapeutics,CYT/cyteir-therapeutics
NSTB - Northern Star Investment II,NSTB/northern-star-investment-ii
PLMI - Plum Acquisition I,PLMI/plum-acquisition-i
ASG - Liberty All-Star Growth Fund,ASG/liberty-all-star-growth-fund
CSTA - Constellation Acquisition I,CSTA/constellation-acquisition-i
ACTD - ArcLight Clean Transition II,ACTD/arclight-clean-transition-ii
ANAC - Arctos NorthStar Acquisition,ANAC/arctos-northstar-acquisition
ENOB - Enochian BioSciences,ENOB/enochian-biosciences
AUTL - Autolus Therapeutics,AUTL/autolus-therapeutics
GTYH - GTY Technology Holdings,GTYH/gty-technology-holdings
AXGN - AxoGen,AXGN/axogen
PUYI - Puyi,PUYI/puyi
TUFN - Tufin Software Technologies,TUFN/tufin-software-technologies
EGLX - Enthusiast Gaming Holdings,EGLX/enthusiast-gaming-holdings
SDAC - Sustainable Development Acquisition I,SDAC/sustainable-development-acquisition-i
GWRS - Global Water Resources,GWRS/global-water-resources
CATO - Cato,CATO/cato
CRTX - Cortexyme,CRTX/cortexyme
MYJ - BlackRock MuniYield New Jersey Fund,MYJ/blackrock-muniyield-new-jersey-fund
TCMD - Tactile Systems Technology,TCMD/tactile-systems-technology
FANH - Fanhua,FANH/fanhua
MLR - Miller Industries,MLR/miller-industries
SD - SandRidge Energy,SD/sandridge-energy
RGC - Regencell Bioscience Holdings,RGC/regencell-bioscience-holdings
CHPM - CHP Merger,CHPM/chp-merger
KOPN - Kopin,KOPN/kopin
TRHC - Tabula Rasa Healthcare,TRHC/tabula-rasa-healthcare
OLMA - Olema Pharmaceuticals,OLMA/olema-pharmaceuticals
SSAA - Science Strategic Acquisition Alpha,SSAA/science-strategic-acquisition-alpha
ARGU - Argus Capital,ARGU/argus-capital
VSTM - Verastem,VSTM/verastem
OIA - INVMUN INCOM,OIA/invmun-incom
ENTF - Enterprise 4.0 Technology Acquisition,ENTF/enterprise-40-technology-acquisition
ATRO - Astronics,ATRO/astronics
BSKY - Big Sky Growth Partners,BSKY/big-sky-growth-partners
KBAL - Kimball,KBAL/kimball
HMCO - HumanCo Acquisition,HMCO/humanco-acquisition
CLLS - Cellectis S.A,CLLS/cellectis-sa
PFIS - Peoples Financial Services,PFIS/peoples-financial-services
III - Information Services,III/information-services
ITIC - Investors Title,ITIC/investors-title
ESM - ESM Acquisition,ESM/esm-acquisition
HTPA - Highland Transcend Partners I,HTPA/highland-transcend-partners-i
GMBT - Queen's Gambit Growth Capital,GMBT/queens-gambit-growth-capital
HUGS - USHG Acquisition,HUGS/ushg-acquisition
VACC - Vaccitech,VACC/vaccitech
IPHA - Innate Pharma S.A,IPHA/innate-pharma-sa
LICY - Li-Cycle Holdings,LICY/li-cycle-holdings
KODK - Eastman Kodak,KODK/eastman-kodak
IRNT - IronNet,IRNT/ironnet
OCN - Ocwen Financial,OCN/ocwen-financial
CLVS - Clovis Oncology,CLVS/clovis-oncology
NEXT - NextDecade,NEXT/nextdecade
ALTU - Altitude Acquisition,ALTU/altitude-acquisition
SSSS - SURO Capital,SSSS/suro-capital
ATTO - Atento S.A,ATTO/atento-sa
AXTI - AXT Inc,AXTI/axt-inc
AUD - Audacy,AUD/audacy
CHAA - Catcha Investment,CHAA/catcha-investment
NATR - Nature's Sunshine Products,NATR/natures-sunshine-products
FRST - Primis Financial,FRST/primis-financial
MBSC - M3-Brigade Acquisition III,MBSC/m3-brigade-acquisition-iii
IGAC - IG Acquisition,IGAC/ig-acquisition
XPOA - DPCM Capital,XPOA/dpcm-capital
TTSH - Tile Shop Hldgs,TTSH/tile-shop-hldgs
CIVB - Civista Bancshares,CIVB/civista-bancshares
AFCG - AFC Gamma,AFCG/afc-gamma
CPS - Cooper-Standard Holdings,CPS/cooper-standard-holdings
UTMD - Utah Medical Products,UTMD/utah-medical-products
CBNK - Capital Bancorp,CBNK/capital-bancorp
ISO - IsoPlexis,ISO/isoplexis
CND - Concord Acquisition,CND/concord-acquisition
PRSR - Prospector Capital,PRSR/prospector-capital
STTK - Shattuck Labs,STTK/shattuck-labs
CTO - CTO Realty Growth,CTO/cto-realty-growth
ACIU - AC Immune,ACIU/ac-immune
HEAR - Turtle Beach,HEAR/turtle-beach
COVA - COVA Acquisition,COVA/cova-acquisition
PRVB - Provention Bio,PRVB/provention-bio
GXII - GX Acquisition II,GXII/gx-acquisition-ii
GBLI - Global Indemnity,GBLI/global-indemnity
DXLG - Destination XL,DXLG/destination-xl
VKTX - Viking Therapeutics,VKTX/viking-therapeutics
ADN - Advent Technologies Holdings,ADN/advent-technologies-holdings
TH - Target Hospitality,TH/target-hospitality
CNTY - Century Casinos,CNTY/century-casinos
BKT - Blackrock Income Trust,BKT/blackrock-income-trust
CUE - Cue Biopharma,CUE/cue-biopharma
SBOW - SilverBow Resources,SBOW/silverbow-resources
OSBC - Old Second Bancorp,OSBC/old-second-bancorp
MEKA - MELI Kaszek Pioneer,MEKA/meli-kaszek-pioneer
MPB - Mid Penn Bancorp,MPB/mid-penn-bancorp
EOLS - Evolus,EOLS/evolus
TNK - Teekay Tankers,TNK/teekay-tankers
HBCP - Home Bancorp,HBCP/home-bancorp
AVNW - Aviat Networks,AVNW/aviat-networks
DSX - Diana Shipping Inc,DSX/diana-shipping-inc
NL - NL Industries,NL/nl-industries
SOR - Source Capital,SOR/source-capital
HT - Hersha Hospitality Trust,HT/hersha-hospitality-trust
WHF - WhiteHorse Finance,WHF/whitehorse-finance
PYXS - Pyxis Oncology,PYXS/pyxis-oncology
NXU - Novus Capital II,NXU/novus-capital-ii
SMMF - Summit Financial,SMMF/summit-financial
ZYXI - Zynex,ZYXI/zynex
RYAM - Rayonier Advanced Materials,RYAM/rayonier-advanced-materials
AKTS - Akoustis Technologies,AKTS/akoustis-technologies
ALT - Altimmune,ALT/altimmune
GOGN - GoGreen Investments,GOGN/gogreen-investments
CIIG - CIIG Capital Partners II,CIIG/ciig-capital-partners-ii
VSTA - Vasta Platform,VSTA/vasta-platform
NBRV - Nabriva Therapeutics AG,NBRV/nabriva-therapeutics-ag
ADAG - Adagene,ADAG/adagene
SSTI - ShotSpotter,SSTI/shotspotter
PRDS - Pardes Biosciences,PRDS/pardes-biosciences
APTM - Alpha Partners Technology Merger,APTM/alpha-partners-technology-merger
KLAQ - KL Acquisition,KLAQ/kl-acquisition
PCYO - Pure Cycle,PCYO/pure-cycle
HCAR - Healthcare Services Acquisition,HCAR/healthcare-services-acquisition
ALTO - Alto Ingredients,ALTO/alto-ingredients
SY - So-Young,SY/so-young
